match_id,date,competition,phase,team_a,team_b,goals_a,goals_b,neutral,knockout,elo_a_pre,elo_b_pre,fifa_rank_a_pre,fifa_rank_b_pre,market_prob_a_pre,market_prob_draw_pre,market_prob_b_pre,squad_quality_a_pre,squad_quality_b_pre,historical_strength_a_pre,historical_strength_b_pre,city,venue_country,source_dataset,source_url,data_quality_note
20240622_Ecuador_vs_Venezuela,2024-06-22,Copa América,unknown_stage_from_source,Ecuador,Venezuela,1,2,1,,1831.787,1732.428,,,,,,,,0.206463,0.167810,Santa Clara,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240622_Mexico_vs_Jamaica,2024-06-22,Copa América,unknown_stage_from_source,Mexico,Jamaica,1,0,1,,1822.279,1681.372,,,,,,,,0.419614,0.106111,Houston,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240623_Germany_vs_Switzerland,2024-06-23,UEFA Euro,unknown_stage_from_source,Germany,Switzerland,1,1,0,,1932.811,1809.641,,,,,,,,0.657236,0.390437,Frankfurt,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240623_Scotland_vs_Hungary,2024-06-23,UEFA Euro,unknown_stage_from_source,Scotland,Hungary,0,1,1,,1720.001,1743.284,,,,,,,,0.282010,0.462296,Stuttgart,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240623_United_States_vs_Bolivia,2024-06-23,Copa América,unknown_stage_from_source,United States,Bolivia,2,0,0,,1858.127,1573.054,,,,,,,,0.318152,0.207187,Arlington,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240623_Uruguay_vs_Panama,2024-06-23,Copa América,unknown_stage_from_source,Uruguay,Panama,3,1,1,,1913.551,1741.595,,,,,,,,0.600660,0.114167,Miami Gardens,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240624_Albania_vs_Spain,2024-06-24,UEFA Euro,unknown_stage_from_source,Albania,Spain,0,1,1,,1609.117,2007.598,,,,,,,,0.281667,0.575754,Düsseldorf,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240624_Croatia_vs_Italy,2024-06-24,UEFA Euro,unknown_stage_from_source,Croatia,Italy,1,1,1,,1853.288,1905.667,,,,,,,,0.507500,0.619538,Leipzig,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240624_Colombia_vs_Paraguay,2024-06-24,Copa América,unknown_stage_from_source,Colombia,Paraguay,2,1,1,,1934.447,1692.160,,,,,,,,0.448071,0.437377,Houston,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240624_Brazil_vs_Costa_Rica,2024-06-24,Copa América,unknown_stage_from_source,Brazil,Costa Rica,0,0,1,,1990.391,1720.376,,,,,,,,0.688148,0.348202,Inglewood,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240625_England_vs_Slovenia,2024-06-25,UEFA Euro,unknown_stage_from_source,England,Slovenia,0,0,1,,1968.487,1699.033,,,,,,,,0.541711,0.264242,Cologne,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240625_Denmark_vs_Serbia,2024-06-25,UEFA Euro,unknown_stage_from_source,Denmark,Serbia,0,0,1,,1827.537,1747.434,,,,,,,,0.419943,0.287197,Munich,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240625_Netherlands_vs_Austria,2024-06-25,UEFA Euro,unknown_stage_from_source,Netherlands,Austria,2,3,1,,1961.597,1797.213,,,,,,,,0.623455,0.421220,Berlin,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240625_France_vs_Poland,2024-06-25,UEFA Euro,unknown_stage_from_source,France,Poland,1,1,1,,2030.854,1718.109,,,,,,,,0.603517,0.437654,Dortmund,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240625_Peru_vs_Canada,2024-06-25,Copa América,unknown_stage_from_source,Peru,Canada,0,1,1,,1761.233,1744.335,,,,,,,,0.430009,0.012857,Kansas City,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240625_Chile_vs_Argentina,2024-06-25,Copa América,unknown_stage_from_source,Chile,Argentina,0,1,1,,1732.681,2070.495,,,,,,,,0.420465,0.691896,East Rutherford,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240626_Slovakia_vs_Romania,2024-06-26,UEFA Euro,unknown_stage_from_source,Slovakia,Romania,1,1,1,,1687.001,1695.905,,,,,,,,0.349744,0.356496,Frankfurt,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240626_Ukraine_vs_Belgium,2024-06-26,UEFA Euro,unknown_stage_from_source,Ukraine,Belgium,0,0,1,,1773.500,1934.798,,,,,,,,0.341019,0.493933,Stuttgart,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240626_Georgia_vs_Portugal,2024-06-26,UEFA Euro,unknown_stage_from_source,Georgia,Portugal,2,0,1,,1622.877,1971.275,,,,,,,,0.181667,0.582412,Gelsenkirchen,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240626_Czech_Republic_vs_Turkey,2024-06-26,UEFA Euro,unknown_stage_from_source,Czech Republic,Turkey,1,2,1,,1718.681,1730.992,,,,,,,,0.439755,0.369667,Hamburg,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240626_Ecuador_vs_Jamaica,2024-06-26,Copa América,unknown_stage_from_source,Ecuador,Jamaica,3,1,1,,1804.940,1668.451,,,,,,,,0.205310,0.100000,Las Vegas,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240626_Venezuela_vs_Mexico,2024-06-26,Copa América,unknown_stage_from_source,Venezuela,Mexico,1,0,1,,1759.275,1835.200,,,,,,,,0.178897,0.424526,Inglewood,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240627_United_States_vs_Panama,2024-06-27,Copa América,unknown_stage_from_source,United States,Panama,1,2,0,,1864.757,1730.000,,,,,,,,0.330327,0.097857,Atlanta,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240627_Uruguay_vs_Bolivia,2024-06-27,Copa América,unknown_stage_from_source,Uruguay,Bolivia,5,0,1,,1925.147,1566.424,,,,,,,,0.602162,0.205542,East Rutherford,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240628_Colombia_vs_Costa_Rica,2024-06-28,Copa América,unknown_stage_from_source,Colombia,Costa Rica,3,0,1,,1942.790,1734.048,,,,,,,,0.451519,0.348590,Glendale,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240628_Paraguay_vs_Brazil,2024-06-28,Copa América,unknown_stage_from_source,Paraguay,Brazil,1,4,1,,1683.817,1976.718,,,,,,,,0.435463,0.687086,Las Vegas,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240629_Switzerland_vs_Italy,2024-06-29,UEFA Euro,unknown_stage_from_source,Switzerland,Italy,2,0,1,,1816.789,1902.524,,,,,,,,0.390000,0.617583,Berlin,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240629_Germany_vs_Denmark,2024-06-29,UEFA Euro,unknown_stage_from_source,Germany,Denmark,2,0,0,,1925.663,1822.780,,,,,,,,0.655486,0.418983,Dortmund,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240629_Argentina_vs_Peru,2024-06-29,Copa América,unknown_stage_from_source,Argentina,Peru,2,0,1,,2075.751,1739.213,,,,,,,,0.692797,0.427882,Miami Gardens,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240629_Canada_vs_Chile,2024-06-29,Copa América,unknown_stage_from_source,Canada,Chile,0,0,1,,1766.355,1727.425,,,,,,,,0.130625,0.418782,Orlando,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240630_England_vs_Slovakia,2024-06-30,UEFA Euro,unknown_stage_from_source,England,Slovakia,2,1,1,,1954.834,1687.539,,,,,,,,0.540159,0.350714,Gelsenkirchen,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240630_Spain_vs_Georgia,2024-06-30,UEFA Euro,unknown_stage_from_source,Spain,Georgia,4,1,1,,2011.447,1657.985,,,,,,,,0.579023,0.454444,Cologne,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240630_Mexico_vs_Ecuador,2024-06-30,Copa América,unknown_stage_from_source,Mexico,Ecuador,0,0,1,,1809.683,1818.543,,,,,,,,0.421076,0.210946,Glendale,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240630_Jamaica_vs_Venezuela,2024-06-30,Copa América,unknown_stage_from_source,Jamaica,Venezuela,0,3,1,,1654.848,1784.792,,,,,,,,0.090909,0.189676,Austin,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240701_France_vs_Belgium,2024-07-01,UEFA Euro,unknown_stage_from_source,France,Belgium,1,0,1,,2015.810,1925.694,,,,,,,,0.601499,0.492215,Düsseldorf,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240701_Portugal_vs_Slovenia,2024-07-01,UEFA Euro,unknown_stage_from_source,Portugal,Slovenia,0,0,1,,1936.167,1712.687,,,,,,,,0.574848,0.272500,Frankfurt,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240701_United_States_vs_Uruguay,2024-07-01,Copa América,unknown_stage_from_source,United States,Uruguay,0,1,0,,1835.998,1932.429,,,,,,,,0.325322,0.604157,Kansas City,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
